url,name,Organization,Subject,About this course,What you'll learn,Syllabus
https://www.edx.org/course/developing-iot-solutions-with-azure-iot,Developing IoT Solutions with Azure IoT,Microsoft,Computer Science,"Ready to take your first steps in IoT device development? Bring your basic programming skills, and get started with this practical exploration of what IoT means and how to use Microsoft Azure technologies in IoT solutions. See how IoT is being implemented by businesses around the world, and configure and implement your own end-to-end IoT solution using the Azure IoT Hub.","IoT and the Azure IoT Hub technologies
Data Analysis and Azure Stream Analytics
Data Storage and Visualization with DocumentDB and Power BI
Remote Device Management","Week 1: IoT and the Azure IoT Hub
In this module, students will get an introduction IoT basics, and to Microsoft’s support for IoT (hardware and software). Students will also learn about some of the ways that IoT is being implemented by large and small businesses around the world, and will examine the basic architecture of an IoT solution. In the labs, students will learn how to configure and implement their own IoT solutions using the Azure IoT Hub. After completing this module, students will be able to:
• Create an IoT Hub service
• Use their IoT Hub to register and track the devices
• Configure messaging to relay data to and from Azure.


In this module, students will learn about Azure analytics services. Being able to run analytics on data in real time and generate alerts is a key component of most IoT solutions. Azure Stream Analytics makes this process straightforward and easy. During this module, students will learn how to implement Azure Stream Analytics and will compare its functionality with other Azure services, such as Event Hub and Azure Functions. After completing this module, students will be able to:
• Establish the connection between stream analytics and the IoT Hub
• Initiate live monitoring of incoming data
• Configure data threshold values for alerts.


In this module, students will learn about the many storage options that are available on Azure. The primary focus will be directed to the low-cost cold storage options and in particular, how to store data to DocumentDB. Students will also be introduced to backend analysis and presentation using Power BI. After completing this module, students will be able to:
• Persist their data to a DocumentDB database
• Query their data
• Implement basic Power BI features


In this module, students will learn about the importance of device management (remote updates and how to complete remote diagnostics). Being able to remotely update a device, or reset it when it’s in a faulting state, is an important part of maintaining an IoT solution, and in this module students will get some important tips on how to diagnose and fix a device by remotely executing commands. After completing this module, students will be able to:
• Remotely diagnose and update their devices"
https://www.edx.org/course/windows-server-2016-advanced-networking-0,Windows Server 2016: Advanced Networking,Microsoft,Computer Science,"In this course, you will learn about network solutions you can implement in your organization. You will learn how to enable user access and secure communications, protect data, connect and run remote software, and virtualize your network infrastructure.

This course can help you:
The course uses a combination of hands-on practical exercises, demonstrations, and assessments.

This course is a follow-on to .","How to configure and manage remote access technologies such as VPN, Web Application Proxy, and Routing.
How configure and manage Remote Desktop Services (RDS).
How to manage a virtualized network infrastructure using Software Defined Networking (SDN).",
https://www.edx.org/course/developing-windows-10-universal-apps-microsoft-dev209-1x-1,Developing Windows 10 Universal Apps - Part 1,Microsoft,Computer Science,"Take your first step in using C# and XAML to develop Windows 10 Universal Windows Platform apps. In part one of this three-part programming series (three x 4-week courses) you develop a responsive UI that automatically adapts as the app window changes size.
You will also learn to implement XAML data binding and basic application lifecycle management. Put your existing C# and XAML skills to work creating apps for the new Windows app store.","Windows 10 UWP app design
Responsive UI development
XAML data binding with SQLite
App lifecycle management",
https://www.edx.org/course/introduction-to-python-creating-scalable-robust-interactive-code,"Introduction to Python: Creating Scalable, Robust, Interactive Code",Microsoft,Computer Science,"Ready to build on the experience you gained in the Introduction to Python: Absolute Beginner and Fundamentals courses? Continue to learn Python, step by step, as you create scalable, robust, and interactive code.

Explore the power of importing Python Libraries into your code. Create Python (.py) files, and work within the file system. Increase the power and precision of your statements through better understanding of objects, operators, and formatting. Plus, make code with robust error handling methods, package your Python files for running in other programs or from the terminal, and provide standard Docstring documentation.

When you finish the course, you’ll have code that will handle errors, you’ll have solid, standard documentation features, and you’ll be able to use more robust data structures. Start using your skills to solve problems and build code that lasts.

As with the previous introduction to Python programming courses, you will get lots of hands-on practice working with sample code in Jupyter Notebooks on Azure, which require only a browser and an Internet connection (and, in this course, use the Jupiter Terminal).","Using libraries, including math, os, datetime
Creating precise and powerful statements
Error handling, including try/except
Tuple and dictionary data structures
Python (.py) file configuration for reuse in code and in terminal
Documenting code structure",
https://www.edx.org/course/advanced-algorithmics-and-graph-theory-with-python,Advanced Algorithmics and Graph Theory with Python,IMTx,Computer Science,"Algorithmics and programming are fundamental skills for engineering students, data scientists and analysts, computer hobbyists or developers.

Learning how to program algorithms can be tedious if you aren’t given an opportunity to immediately practice what you learn. In this course, you won't just focus on theory or study a simple catalog of methods, procedures, and concepts. Instead, you’ll be given a challenge wherein you'll be asked to beat an algorithm we’ve written for you by coming up with your own clever solution.

To be specific, you’ll have to work out a route faster than your opponent through a maze while picking up objects.

Each week, you will learn new material to improve your artificial intelligence in order to beat your opponent. This structure means that as a learner, you’ll confront each abstract notion with a real-world problem.

We’ll go over data-structures, basic and advanced algorithms for graph theory, complexity/accuracy trade-offs, and even combinatorial game theory.

This course has received financial support from the Patrick and Lina Drahi Foundation.","Ways to express a computational problem (such as pathfinding) using graph theory
How to choose the appropriate algorithm to solve the given computational problem
How to code the algorithmic solution in python
Methods for evaluating the proposed solution in terms of its complexity (amount of resources, scalability) or performance (accuracy, latency)","Week 1: Fundamentals of Graph Theory, Problem Solving, Good Programming Practices
Week 2: Graph Traversal, Routing, Queuing Structures
Week 3: Shortest Paths, Min-Heaps, Algorithmic Complexity
Week 4: NP-Completeness, Traveling Salesman Problem, Backtracking
Week 5: Heuristics, Greedy Approaches, Accuracy/Complexity tradeoff
Week 6: Combinatorial Game Theory, Winning Strategies"
https://www.edx.org/course/windows-server-2016-securing-identities-and-information-0,Windows Server 2016: Securing Identities and Information,Microsoft,Computer Science,"IT Administrators must implement secure identity management solutions across multiple devices, platforms, and applications. Windows Server 2016 enhances their ability to do just that, and to implement effective identity management within their environments.

In this course, you will implement various technologies to effectively manage this process, including Active Directory Federation Service (AD FS), Microsoft Identity Manager (MIM), Privileged Access Management (PAM), Active Directory Rights Management Services (AD RMS), and Just Enough Administration (JEA).

Administrators need to understand important security concepts like principle of least privilege, authentication and encryption protocols, user account life cycle, and more, in conjunction with the technologies themselves. This course will provide you with an overview of the concepts and processes as well as the technologies.","How to use Active Directory Federation Service (AD FS) to provide federated identity and single sign-on to your users.
Implementation of Microsoft Identity Manager (MIM) and Privileged Access Management (PAM) to seamlessly bridge multiple on-premises authentication stores.
Utilization of Active Directory Rights Management Services (AD RMS) to help safeguard digital information from unauthorized use.",
https://www.edx.org/course/simulation-neuroscience-epflx-simneurox,Simulation Neuroscience,EPFLx,Biology & Life Sciences,"Simulation Neuroscience is an emerging approach to integrate the knowledge dispersed throughout the field of neuroscience. 

The aim is to build a unified empirical picture of the brain, to study the biological mechanisms of brain function, behaviour and disease. This is achieved by integrating diverse data sources across the various scales of experimental neuroscience,  from molecular to clinical, into computer simulations. 

This is a unique, massive open online course taught by a multi-disciplinary team of world-renowned scientists. In this first course, you will gain the knowledge and skills needed to create simulations of biological neurons and synapses.  

This course is part of a series of three courses, where you will learn to use
state-of-the-art modeling tools of the HBP Brain Simulation Platform to simulate neurons, build neural networks, and perform your own simulation experiments.
We invite you to join us and share in our passion to reconstruct, simulate and understand the brain!","Discuss the different types of data for simulation neuroscience
How to collect, annotate and register different types of neuroscience data
Describe the simulation neuroscience strategies
Categorize different classification features of neurons
List different characteristics of synapses and behavioural aspects
Model a neuron with all its parts (soma, dendrites, axon, synaps) and its behaviour","Week 1: Simulation neuroscience: An introduction,
Understanding the brain
Approaches and Rationale of Simulation Neuroscience
The principles of simulation neuroscience
Data strategies
Neuroinformatics
Reconstruction and simulation strategies
Summary and Caveats


Single neuron data collection techniques 
Morphological profiles
Electrophysiological profiles
Caveats and summary of experimental data techniques


Ion channels
Combining profiles
Cell densities
Summary and Caveats

Synapses
Synaptic dynamics



Text mining

Knowledge graphs 
Ontologies 

Brain atlases and knowledge space
Motivation of data-integration
Fixed data approach to data integration
Blue Brain Nexus
Architecture of Blue Brain Nexus
Design a provenance entity
Ontologies
Creating your own domain
MINDS
Conclusion

Generating data
Using data
Design an entity
An entity design and the provenance model
Conclusion

Morphological structures,
Understanding neuronal morphologies using NeuroM
Statistics and visualisation of morphometric data



Introduction 
Motivation for studying the electrical brain  

A structural introduction 
An electrical device 

Modeling the electrical activity  
Hodgkin & Huxley

Single cell electrical model: passive
Making it active
Adding a dendrite
Connecting cells



Modeling the potential
Rall’s cable model

Synaptic transmission
Modeling synaptic transmission

Defining your synaps
Compiling your modifies
Hosting & testing your synaps model
Reconfigure your synaps to biological ranges
Defining a modfile for a dynamic TM synapse
Compiling and testing the modfile



Constraining neuron model with experimental data.
Computational aspects of optimization
Tools for constraining neuron models

Setting up the components



Accessing the NMC portal
Running models on your local computer
Downloading and interacting with the single cell models 
Injecting a current"
https://www.edx.org/course/linear-algebra-part-1,"Linear Algebra, Part 1",RICEx,Math,"Linear algebra is at the core of all of modern mathematics, and is used everywhere from statistics and data science, to economics, physics and electrical engineering.  However, learning the subject is not principally about acquiring computational ability, but is more a matter of fluency in its language and theory. 

In this course, we will start with systems of linear equations, and connect them to vectors and vector spaces, matrices, and linear transformations.  We will be emphasizing the vocabulary throughout, so that students become comfortable working with the different aspects.  

We will then introduce matrix and vector operations such as matrix multiplication and inverses, paying particular attention to their underlying purposes.  Students will learn not just how to calculate them, but also why they work the way that they do. 

We will discuss the key concepts of basis and dimension, which form the foundation for many of the more advanced concepts of linear algebra. 

The last chapter concerns inner products, which allow us to use linear algebra for approximating solutions; we will see how this allows for applications ranging from statistics and linear regression to digital audio.

This course is Part One of a two-part course. Part Two will cover topics such as determinants and eigenvectors.","The relationships between linear equations, matrices, and linear transformations; the principles of vector and matrix operations; the significance of basis and dimension of a vector space; the applications of inner products and orthogonality.",
https://www.edx.org/course/queuing-theory-from-markov-chains-to-multi-server-systems-2,Queuing Theory: from Markov Chains to Multi-Server Systems,IMTx,Math,"Situations where resources are shared among users appear in a wide variety of domains, from lines at stores and toll booths to queues in telecommunication networks. The management of these shared resources can have direct consequences on users, whether it be waiting times or blocking probabilities. 

In this course, you'll learn how to describe a queuing system statistically, how to model the random evolution of queue lengths over time and calculate key performance indicators, such as an average delay or a loss probability. 

This course is aimed at engineers, students and teachers interested in network planning. 

Practical coursework will be carried out using ipython notebooks on a Jupyterhub server which you will be given access to.


""Great MOOC ! The videos, which are relatively short, provide a good recap on Markov chains and how they apply to queues. The quizzes work well to check if you've understood."" Loïc, beta-tester

""The best MOOC on edX! I'm finishing week 2 and I've never seen that much care put in a course lab! And I love these little gotchas you put into quizzes here and there! Thank you!"" rka444, learner from Session 1, February - March 2018","Characterize a queue, based on probabilistic assumptions about arrivals and service times, number of servers, buffer size and service discipline
Describe the basics of discrete time and continuous time Markov chains
Model simple queuing systems, e.g. M/M/1 or M/M/C/C queues, as continuous time Markov chains
Compute key performance indicators, such as an average delay, a resource utilization rate, or a loss probability, in simple single-server or multi-server system","This is a five week course :
Week 1 is an introduction to queuing theory. We will introduce basic notions such as arrivals and departures. Particular attention will be paid to the Poisson process and to exponential distribution, two important particular cases of arrivals and service times.
During week 2 we will analyze a first simple example of a no-loss queue, the so called M/M/1 queue, and we will compute its average performance metrics.
Each week of the course will include five or six video lectures, a quiz to test your understanding of the main concepts introduced during that week and a lab using python."
https://www.edx.org/course/data-management-data-security-and-robot-operating-system-as-a-common-tool-for-iot,"Data Management, Data Security and Robot Operating System as a Common Tool for IoT",ITMOx,Computer Science,"If you are interested in home automation and connected devices, this course is for you.
IoT security and privacy come as a big challenge with an increasing number of connected devices. Authors will guide you through the guideline and will show common vulnerabilities. After that part you will be able to make your work more secure.
There is a lot of software solution for IoT, and we'll focus on the popular open source framework OpenHAB. It provides an interface to connect and tune your device. The next tool for software development in the IoT field is the Robot Operating System. It's a common framework for robot programming but the special IoTbridge tool provides a bridge between ROS and the OpenHAB Home-Automation system.","Security and privacy guideline.
Several cases of how to find and fix vulnerabilities.
Robot Operating System programming introduction.
IoT bridge library for device and software communication.
OpenHAB as a common interface for home automatization and IoT.
Peer-to-peer device communication.",
https://www.edx.org/course/road-traffic-safety-in-automotive-engineering-0,Road Traffic Safety in Automotive Engineering,ChalmersX,Engineering,"Engineers in the automotive industry are required to understand basic safety concepts. With increasing worldwide efforts to develop connected and self-driving vehicles, traffic safety is facing huge new challenges. This course is for students or professionals who have a bachelor’s degree in mechanical engineering or similar and who are interested in a future in the vehicle industry or in road design and traffic engineering. It's also of value for people already working in these areas who want better insight into safety issues.

This course teaches the fundamentals of active safety (systems for avoiding crashes or reducing crash consequences) as well as passive safety (systems for avoiding or reducing injuries). Key concepts include in-crash protective systems, collision avoidance, and safe automated driving. The course will introduce scientific and engineering methodologies that are used in the development and assessment of traffic safety and vehicle safety. This includes methods to study the different components of real-world traffic systems with the goal to identify and understand safety problems and hazards. It includes methods to investigate the attitudes and behavior of drivers and other road users as well as recent solutions to improve active safety. It also includes methods to study human body tolerance to impact and solutions to minimize the injury risk in crashes.

Study topics include crash data analysis and in-situ observational studies of drivers and other road users by the use of instrumented vehicles and roadside camera systems. Solutions in active safety, such as driver alertness monitoring, driver information as well as collision avoidance and collision mitigation systems, will be described. Examples of in-crash protective systems are combinations of traditional restraints such as seat belts and airbags but with advanced functions such as automatic adaption to the individual occupant as well as pre-collision activation based on advanced integrated sensor systems and communication systems.

The course will be based on recorded lectures that use videos and animations to enhance the experience.  Online tutorials that access simulation models will give the participants an experience of influencing parameters in active safety and passive safety systems.

As a result of support from MathWorks, students will be granted access to MATLAB/Simulink for the duration of the course.","Current and upcoming means to reduce traffic related fatalities and injuries
Car structure design and crash configuration influence on the vehicle occupant loading
Principles of future integrated safety systems
Human body biomechanical and physiological response
Simulations for crash safety assessment",
https://www.edx.org/course/machine-learning-2,Machine Learning,UTAustinX,Computer Science,"Tools from machine learning are now ubiquitous in the sciences with applications in engineering, computer vision, and biology, among others. This class introduces the fundamental mathematical models, algorithms, and statistical tools needed to perform core tasks in machine learning. Applications of these ideas are illustrated using programming examples on various data sets.

Topics include pattern recognition, PAC learning, overfitting, decision trees, classification, linear regression, logistic regression, gradient descent, feature projection, dimensionality reduction, maximum likelihood, Bayesian methods, and neural networks.","○ Techniques for supervised learning including classification and regression.
○ Algorithms for unsupervised learning including feature extraction.
○ Statistical methods for interpreting models generated by learning algorithms.","Mistake Bounded Learning (1 week)
Decision Trees; PAC Learning (1 week)
Cross Validation; VC Dimension; Perceptron (1 week)
Linear Regression; Gradient Descent (1 week)
Boosting (.5 week)
PCA; SVD (1.5 weeks)
Maximum likelihood estimation (1 week)
Bayesian inference (1 week)
K-means and EM (1-1.5 week)
Multivariate models and graphical models (1-1.5 week)
Neural networks; generative adversarial networks (GAN) (1-1.5 weeks)"
https://www.edx.org/course/data-analysis-building-own-business-delftx-ex103x-0,Data Analysis: Building Your Own Business Dashboard,DelftX,Computer Science,"Are you ready to leave the sandbox and go for the real deal? Have you followed EX101x Data Analysis: Take It to the MAX() and EX102x Data Analysis: Visualization and Dashboard Design and are ready to carry out more robust data analysis?
In this project-based course you will engage in a real data analysis project that simulates the complexity and challenges of data analysts at work. Testing, data wrangling, Pivot Tables, sparklines? Now that you have mastered them you are ready to apply them all and carry out an independent data analysis.","How to build and design a dashboard based on raw data
Data analysis and visualization skills on real data
How to answer business questions and communicate your findings",
https://www.edx.org/course/a-subjective-introduction-to-the-iot,A Subjective Introduction to the IoT,ITMOx,Computer Science,"This course covers an overview of selected IoT technologies, tools and methods. Firstly you'll find out what is IoT then we will guide you through the popular IoT hardware, including Arduino and Espressif ESP8266 and ESP32 System on Chips, sensors and actuators, finally through the introduction to the networking. Right enough for now to let you understand IoT idea, start programming and embrace IoT technology. Even configure your devices to talk to your home network and send data over MQTT to the cloud.","Definition of IoT devices
Use cases and scenarios for IoT
IoT hardware including Arduino and Espressif SoCs
IoT sensors and actuators, their connectivity and its programmatic control
Programming in C++ general and specific for aforementioned SoCs
IP networking principles for Espressif SoCs.",
https://www.edx.org/course/manage-office-365-identities-microsoft-cld243x,Manage Office 365 Identities,Microsoft,Computer Science,"In this training course, you will learn how to set up and manage users and groups, known as identities, in Office 365. You will learn the different types of identities that are available to create and configure in Office 365 and the benefits of using each one of them.
For example, Office 365 allows you to synchronize your local Active Directory users to the cloud, so that you only have to manage your users in one place and the changes are synchronized to the cloud automatically. You will also learn the implications of using a specific identity type and how to manage the passwords for those users. Office 365 offers a rich set of security features for identities to ensure your data is protected.","What you’ll learn:
Manage users, security groups and licenses for cloud identities in Office 365
Plan and implement identity synchronization with Azure AD Connect
Planning and implementing federated identities with Active Directory Federation services",To be completed and manually uploaded in the Handouts section of the course.
https://www.edx.org/course/database-infrastructure-fundamentals,Database Infrastructure Fundamentals,Microsoft,Computer Science,"As you continue through the SQL Server Database Administration series, get the foundational information, concepts, and background knowledge that you need to be a successful database administrator. Although your job may not require that you deploy a server or configure TCP/IP settings, you need to understand the basic underlying infrastructure that your database systems are running on. With the increasing move to cloud computing, it becomes even more important, as a database administrator, to know how computer resources, storage, networking, and security are configured and will affect your systems.

Start with an overview of compute resources and how SQL Server works with operating systems. Explore hardware, from CPU to drives, strengths and weaknesses of different types of storage, and memory options. Learn about networking terminology and the various types of networks—peer-to-peer, client-server, LAN, WAN, and more—and find out how they work. Then get important security details. Hear about users, groups, roles—who you are and what you can do. Plus, look at permissions, encryption, and public key cryptography. With these critical insights, demos, and best practices, add key skills and concepts to your database administrator expertise.","How compute resources affect SQL Server
What types of storage are available for your database systems
How networking affects database connectivity
How security is implemented in SQL Server","Module 1: Compute Resources
Module 2: Types of Storage
Module 3: Networking Terminology
Module 4: Security"
https://www.edx.org/course/open-science-sharing-your-research-with-the-world-2,Open Science: Sharing Your Research with the World,DelftX,Science,"You can become a more visible, effective and impactful researcher by sharing your research data and publications openly. In this course, you will learn the objectives, main concepts, and benefits of Open Science principles along with practices for open data management and open data sharing.

You'll learn to establish links between publications data and methods, how to attach a persistent identifier and metadata to your results, and methods for clarifying usage rights. You will also discover ways to apply these principles to your daily research and adapt existing routines. Finally, you'll uncover potential barriers to sharing research and discuss possible solutions. 

This course will help you grasp the key principles of Open Science, with answers to questions like:
You will apply the topics of the course to a variety of case studies on Open Science adoption, which you will then discuss among fellow students. You will also be presented with a hands-on guide to publishing your research with open access. This will help you to apply Open Science principles in your daily work. It will enable you to implement and benefit from the Open Science policies that are currently being developed by governments and research institutions.

This course is aimed at professionals. Those who will see the most benefit include academic researchers at different levels: PhD students, postdoctoral researchers, and professors; researchers working for governments; researchers working for commercial enterprises; MSc and BSc students interested to learn about the principles of Open Science.

The development of this course is supported by the VRE4EIC project with funding from the European Union’s Horizon 2020 Research and Innovation Programme.","Describe concepts and objectives of open science
Analyze and discuss benefits and barriers of particular open science cases, including cases from within your own region or discipline
Set up an open data sharing strategy to increase your research visibility
Determine appropriate route to take when publishing an open access article","Week 1: Introduction to Open Science

Introduction to the Open Science movement. What are the objectives, main concepts, and benefits of Open Science? This includes:
Discussing the traditional subscription-based journal system with regards to Open Access publishing


Introduction to effective and secure research data management, including:


Here you will discuss the main differences between the open access and subscription-based publication model in science, and the main misconceptions about open access publishing. In this week we also introduce the creative commons licenses used by open access journals and self-archiving policies. You will examine how you can maximize the accessibility of publications in subscription-based journals, you will present your opinion of the open access publishing model and assess the ‘openness’ of the main scientific journals in your field of research.



Here you discuss and formulate your communication strategy, describing and choosing your social media channels for reaching certain target groups. Finally, conclusions of this course will be discussed and we will reflect on what has been taught in the previous weeks."
https://www.edx.org/course/big-data-analytics-healthcare-gtx-cse88803x,Big Data Analytics in Healthcare,GTx,Computer Science,"Data science plays an important role in many industries. In facing massive amounts of heterogeneous data, scalable machine learning and data mining algorithms and systems have become extremely important for data scientists. The growth of volume, complexity and speed in data drives the need for scalable data analytic algorithms and systems.","Understand health data and big data analytic technology;
Health data standards;
Scalable machine learning algorithms such as online learning and fast similarity search;
Big data analytic systems such as Hadoop family (Hive, Pig, HBase), Spark and Graph DB;","Week 1: Intro to Big Data Analytics/Course Overview
Week 2: Predictive Modeling
Week 3: MapReduce
Week 4/5: Classification evaluation metrics/ Classification ensemble methods/ Phenotyping & Clustering
Week 6: Spark
Week 7: Medical ontology
Week 8: Graph analysis
Week 9: Dimensionality Reduction
Week 10: Patient similairty
Week 11: AWS
Week 12: AZURE
Week 13: Peer Review for Draft
Week 14: Final Project (code+presentation+ final paper)
Week 15: Final Exam Week"
https://www.edx.org/course/essentials-of-genomics-and-biomedical-informatics,Essentials of Genomics and Biomedical Informatics,IsraelX,Medicine,"Three innovations are driving the data revolution in medicine.

Next Generation Sequencing, and in particular, the ability to sequence individual genomes at diminishing costs.



 

In order to take advantage of these technologies and participate in the revolution, physicians need a new toolbox that is generally lacking in the medical school curriculum.    

This course is a product of a decade of a collaborative effort between researchers from the computational biology program at Bar-Ilan University, and clinicians from Sheba Medical Center to develop and deliver an extended curriculum in genomics and biomedical informatics. The program has been endorsed by the Israeli Medicine Association and Ministry of Health. Here, we present a condensed online course that includes selected topics chosen from the extended program.

This GaBI course on edX presents clinicians and digital health enthusiasts with an overview of the data revolution in medicine, and how to take advantage of it for research and in the clinic. In the scope of this single course, you will not become a bioinformatician, but you will be able to familiarize yourself with the main concepts, tools, algorithms, and databases used in this field, and understand the types of problems that these analysis techniques can help address.


The syllabus covers the main topics of this discipline in a logical order:

●       Methods used to obtain medical data (genotypic and phenotypic)

●       Analysis of biological molecules such as DNA, RNA, and proteins using various computational tools from the field of bioinformatics

●       Use of machine learning and artificial intelligence tools to mine the huge databases of medical information accumulating in Electronic Medical Records (EMRs), the Web, and numerous data science projects in medicine

●       Analysis of complex interaction networks between DNA, RNA and protein molecules to gain a more holistic and systematic view of biological systems and medical conditions

●       Practical applications in the clinic and in personalized medicine research, and the use of cutting edge technology to improve health","●       The scientific basis, concepts, and language needed to communicate effectively with bioinformaticians, statisticians and data scientists

●       First-hand experience in a computational analysis in the practice sessions

●      An opportunity to conduct your own basic research (utilizing existing tools, not programming new ones)

●       Sufficient background to enable further studies, research, or training towards a career in this field

●       And ultimately, the ability to provide better and more personalized medicine for your patients","Units:

Week 1: The Data Revolution in Medicine

Description of medicine as a data driven science, and discussion of new approaches to identify or design drugs  optimized for specific patients and disease characteristics. We will discuss the medical revolution that combines genomic information and machine learning techniques. 



Overview of biological sequences, how we compare pairs of sequences, perform multiple sequence alignment, and how to construct phylogenetic trees.



Description of sequence databases, and introduction to BLAST, which is the main tool used to search in such databases. Then, we will mention additional genomic databases with clinical applications, and describe the UCSC genomic browser that is used for viewing multiple layers of genomic information.



Description of the technology used in Next Generation Sequencing, the computational analysis involved, and medical applications of the technology.



Analysis of non-genomic types of medical data, such as those stored in Electronic Medical Records (EMRs). Harnessing modern machine learning algorithms to make sense of this data “jungle”, enable early detection and diagnosis, predict treatment outcome, and more.



Overview of today’s cutting edge technologies that strive to simulate the capabilities of human experts for medical purposes. These technologies include natural language processing, interpretation of medical images, development of decision support systems, and more. 



Understanding biological systems as a dynamic network of interacting molecules. Application of this concept to rational drug design and the identification of disease biomarkers.


The source of variations in the human genome and how we can predict the clinical implications of such variations. Consequences of such variations in monogenic and complex disease.



Viewing cancer as a disease of the genome of each patient, from genetic predisposition to somatic mutations acquired later in life. Utilization of these concepts in immunotherapy."
https://www.edx.org/course/data-analytics-health-basics-business-kuleuvenx-dahx,Data Analytics in Health – From Basics to Business,KULeuvenX,Computer Science,"Many people talk about the promise of “big data” to health care. But how can the application of data analytics to big data actually improve health and health care? We will show that novel data analytics based solutions can result in better diagnosis, better care and better curing. This provides fertile ground for entrepreneurship and the development of new businesses.","How healthcare data analysis can be used to improve diagnosis, curing and caring
How to acquire, transform, classify, mine and visualize data
How to identify data analytics based entrepreneurial opportunities in healthcare and quantify it’s economic value
How to improve entrepreneurial opportunities and to create a rigorous business plan for your start up","Week 1: Module 1: Diabetes
Health data expenditure, machine learning, data transformation, deriving patterns, opportunities.
Week 2: Module 2: PCR Analysis
Introduction to PCR, data mining, competitive analysis, industry analysis."
https://www.edx.org/course/preparing-ap-computer-science-exam-part-cooper-union-cs-1x,Preparing for the AP* Computer Science A Exam — Part 1,Cooper Union,Computer Science,"CSAP.1x covers the material of AP Computer Science A which is equivalent to a first-semester, college-level course in computer science. This highly interactive course will introduce students to the fundamental concepts of computer science. The course will be structured to encourage students to think computationally and enjoy problem solving. New York City’s companies, museums, art and architecture will be used as examples to emphasize the ubiquitous role of computing and programming concepts in the world around us.","Identify the use and proper use of Variables, Conditionals, Objects and primitives, control structures, booleans, lists and arrays, and Exceptions.
Implement problem descriptions in well designed code.
Identify and begin to design algorithms to solve interesting problems in their field of interest.",
https://www.edx.org/course/preparing-ap-computer-science-exam-part-cooper-union-cs-2x,Preparing for the AP* Computer Science A Exam — Part 2,Cooper Union,Computer Science,"CSAP.1x covers the material of AP Computer Science A which is equivalent to a first-semester, college-level course in computer science. This highly interactive course will introduce students to the fundamental concepts of computer science. The course will be structured to encourage students to think computationally and enjoy problem solving. New York City’s companies, museums, art and architecture will be used as examples to emphasize the ubiquitous role of computing and programming concepts in the world around us.","Identify the use and proper use of Objects, Classes, Inheritance, Interfaces, and Abstract Classes
Implement problem descriptions using the Object-Oriented Programming Paradigm
Identify and begin to design algorithms to solve interesting problems in their field of interest",
https://www.edx.org/course/applications-linear-algebra-part-2-davidsonx-d003x-2,Applications of Linear Algebra Part 2,DavidsonX,Computer Science,"Our world is in a data deluge with ever increasing sizes of datasets. Linear algebra is a tool to manage and analyze such data.
This course is part 2 of a 2-part course, with this part extending smoothly from the first. Note, however, that part 1, is not a prerequisite for part 2. In this part of the course, we'll develop the linear algebra more fully than part 1. This class has a focus on data mining with some applications of computer graphics. We'll discuss, in further depth than part 1, sports ranking and ways to rate teams from thousands of games. We’ll apply the methods to March Madness. We'll also learn methods behind web search, utilized by such companies as Google. We'll also learn to cluster data to find similar groups and also how to compress images to lower the amount of storage used to store them. The tools that we learn can be applied to applications of your interest. For instance, clustering data to find similar movies can be applied to find similar songs or friends. So, come to this course ready to investigate your own ideas.","How to solve least-square systems, about eigenvectors of matrix, how to Markov Chains, and the matrix decomposition called the singular value decomposition.
To apply the least-squares method to finding a presidential look-alike
To use an eigenvector to cluster a dataset into groups or downsample an image
To use Markov Chains to analyze a board game
How Markov Chains were proposed by Google as part of their search engine process",
https://www.edx.org/course/introduction-control-system-design-first-mitx-6-302-0x,Introduction to Control System Design - A First Look,MITx,Computer Science,"Have you wondered about the design strategies behind temperature controllers, quad-copters, or self-balancing scooters? Are you interested in robotics, and have heard of, or tried, “line-following"" or “PID control” and want to understand more?
Feedback control is a remarkably pervasive engineering principle. Feedback control uses sensor data (e.g. brightness, temperature, or velocity) to adjust or correct actuation (e.g. steering angle, motor acceleration, or heater output), and you use it all the time, like when you steer a bicycle, catch a ball, or stand upright. But even though applications of feedback are very common, the subject is an uncommonly compelling example of mathematical theory guiding practical design. In this engineering course we will introduce you to the theory and practice of feedback control and provide a glimpse into this rich and beautiful subject.","How to set up a control system and understand and optimize its performance (the Arduino-controlled propeller-levitated arm)
Modeling Feedback Control systems Using Difference Equations
What unstable systems are like, practically and mathematically
How to measure control system performance
How proportional, delta (aka derivative) and summation (aka integral) feedback reduce tracking errors and increase disturbance rejection",
https://www.edx.org/course/optimization-methods-business-analytics-mitx-15-053x,Optimization Methods for Business Analytics,MITx,Math,"Optimization is the search for the best and most effective solution. In this mathematics course, we will examine optimization through a Business Analytics lens. You will be introduced to the to the theory, algorithms, and applications of optimization. Linear and integer programming will be taught both algebraically and geometrically, and then applied to problems involving data. Students will develop an understanding of algebraic formulations, and use Julia/JuMP for computation. Theoretical components of the course are made approachable, and require no formal background in linear algebra or calculus.","Theoretical aspects of Linear Programming
Basic Julia programming
Proficiency with linear and nonlinear solvers","1. Linear programming
2. Geometry of linear programming
3. Integer programming I
4. Integer programming II
5. Sensitivity Analysis
6. Nonlinear programming"
